,SC-0-px,SC-0-py,SC-0-pz,SC-0-vx,SC-0-vy,SC-0-vz,SC-1-px,SC-1-py,SC-1-pz,SC-1-vx,SC-1-vy,SC-1-vz,SC-2-px,SC-2-py,SC-2-pz,SC-2-vx,SC-2-vy,SC-2-vz,SC-3-px,SC-3-py,SC-3-pz,SC-3-vx,SC-3-vy,SC-3-vz,SC-4-px,SC-4-py,SC-4-pz,SC-4-vx,SC-4-vy,SC-4-vz,SC-5-px,SC-5-py,SC-5-pz,SC-5-vx,SC-5-vy,SC-5-vz,SC-6-px,SC-6-py,SC-6-pz,SC-6-vx,SC-6-vy,SC-6-vz,SC-7-px,SC-7-py,SC-7-pz,SC-7-vx,SC-7-vy,SC-7-vz,SC-8-px,SC-8-py,SC-8-pz,SC-8-vx,SC-8-vy,SC-8-vz,SC-9-px,SC-9-py,SC-9-pz,SC-9-vx,SC-9-vy,SC-9-vz
122.0,812.5225,166.8104,427.5614,-1.4149100000000001,-1.8005099999999998,0.22540990000000002,248.3881,802.9085,315.4927,-0.7741442,-0.5522111999999999,0.7689731,-552.7688,1040.97,80.08896,-1.2384819999999999,1.220646,-0.8148901,420.8811,641.6931,2.192819,-2.3761520000000003,-0.9356437,-0.03785872,-391.8836,837.3067,308.694,-1.4607649999999999,0.8646068000000001,-0.209256,-786.0668,-375.3142,30.272029999999997,-0.9018646999999999,1.741051,0.04141531,-81.41011999999999,635.151,-404.1069,-0.8008123,0.17840350000000002,0.24726199999999998,-945.1526,-565.6905,497.4451,-1.108206,2.0935189999999997,0.3468658,-542.8913,974.9485,388.8506,-1.5816629999999998,1.198508,0.438374,211.3685,-840.2962,-559.5653,-0.9863719000000001,-0.4664782,0.9325844000000001
123.0,811.101,165.0116,427.7865,-1.427992,-1.797393,0.2248616,247.6077,802.3572,316.2615,-0.7865386999999999,-0.5505145,0.768562,-554.013,1042.192,79.27394,-1.249901,1.223368,-0.8150113,418.4987,640.7601,2.15495,-2.388759,-0.9304005,-0.03788457,-393.3502,838.173,308.4845,-1.47238,0.8678213,-0.2096584,-786.9742,-373.572,30.31342,-0.9129940999999999,1.743027,0.04135492,-82.21692,635.3303,-403.8594,-0.8128042,0.18015810000000002,0.24773520000000004,-946.2663,-563.5954,497.7917,-1.119141,2.095951,0.34623109999999996,-544.4787,976.1489,389.2887,-1.5930950000000001,1.20199,0.4378728,210.3759,-840.7616,-558.6324,-0.9987161,-0.46431190000000006,0.9332482
124.0,809.6665,163.216,428.011,-1.441071,-1.794248,0.22431279999999998,246.815,801.8075,317.0298,-0.7989321,-0.5487909000000001,0.7681498000000001,-555.2686,1043.417,78.45881,-1.261318,1.226115,-0.8151318000000001,416.1036,639.8324,2.117055,-2.401364,-0.9251299000000001,-0.0379106,-394.8283,839.0425,308.2746,-1.483994,0.8710608,-0.21006079999999996,-787.8928,-371.8277,30.35475,-0.9241222,1.745027,0.04129425,-83.03572,635.5113,-403.6115,-0.8247950999999999,0.1819387,0.2482078,-947.3909,-561.4979,498.1376,-1.130074,2.098407,0.3455958,-546.0775,977.3527,389.7264,-1.604525,1.205496,0.43737079999999995,209.371,-841.2247,-557.6989,-1.011059,-0.4621188,0.9339105999999999
125.0,808.2189,161.4236,428.2351,-1.454149,-1.791074,0.22376350000000003,246.0099,801.2596,317.7977,-0.8113244000000001,-0.5470404999999999,0.7677363,-556.5356,1044.644,77.64355,-1.272734,1.2288860000000001,-0.8152515,413.696,638.91,2.079133,-2.413965,-0.9198321,-0.0379368,-396.3181,839.9152,308.0644,-1.4956049999999999,0.8743254999999999,-0.21046320000000002,-788.8225,-370.0815,30.39602,-0.9352492,1.747051,0.04123331,-83.86650999999999,635.6942,-403.363,-0.8367848,0.18374520000000003,0.2486799,-948.5265,-559.398,498.483,-1.141006,2.100886,0.3449598,-547.6877,978.5601,390.1636,-1.615952,1.209027,0.4368681,208.3538,-841.6857,-556.7646,-1.023401,-0.459899,0.9345716999999999
126.0,806.7582,159.6343,428.4585,-1.467225,-1.7878720000000001,0.22321370000000001,245.1924,800.7135,318.5652,-0.8237155999999999,-0.5452632,0.7673218,-557.8141,1045.875,76.82817,-1.284148,1.231682,-0.8153705,411.2757,637.9929,2.041186,-2.4265630000000002,-0.9145068999999999,-0.03796317,-397.8196,840.7912,307.8537,-1.507215,0.8776154,-0.2108654,-789.7633,-368.3332,30.43723,-0.9463749,1.7490990000000002,0.04117211,-84.70929,635.8789,-403.1141,-0.8487734,0.1855777,0.2491515,-949.6729,-557.2955,498.8276,-1.151937,2.103389,0.3443231,-549.3094,979.771,390.6002,-1.627378,1.212583,0.4363646,207.3242,-842.1445,-555.8298,-1.035741,-0.4576524,0.9352314
127.0,805.2844,157.8483,428.6814,-1.480299,-1.7846419999999998,0.2226634,244.3625,800.1692,319.3323,-0.8361058000000001,-0.543459,0.7669060000000001,-559.1039,1047.108,76.01267,-1.295561,1.2345030000000001,-0.8154885999999999,408.8428,637.0811,2.003212,-2.439159,-0.9091543,-0.03798972,-399.3326,841.6706,307.6426,-1.518822,0.8809304,-0.2112677,-790.7152,-366.5829,30.47837,-0.9574993,1.7511709999999998,0.04111063,-85.56406,636.0654,-402.8647,-0.8607609,0.1874362,0.2496226,-950.8303,-555.1906,499.1717,-1.162866,2.105916,0.34368590000000004,-550.9425,980.9855,391.0364,-1.638802,1.216164,0.43586040000000004,206.2823,-842.6009,-554.8942,-1.04808,-0.45537910000000004,0.9358896999999999
128.0,803.7976,156.0655,428.9038,-1.493371,-1.7813830000000002,0.22211260000000002,243.5202,799.6267,320.099,-0.8484948,-0.541628,0.7664890999999999,-560.4052,1048.344,75.19706,-1.306972,1.237348,-0.815606,406.3974,636.1747,1.965211,-2.451751,-0.9037745,-0.03801644,-400.8572,842.5532,307.4311,-1.5304280000000001,0.8842704,-0.2116699,-791.6783,-364.8305,30.51946,-0.9686225,1.753267,0.04104888,-86.43081,636.2538,-402.6148,-0.8727473,0.1893206,0.2500931,-951.9987,-553.0831,499.5151,-1.173794,2.108466,0.343048,-552.587,982.2036,391.472,-1.650223,1.219769,0.4353554,205.2281,-843.0551,-553.958,-1.060417,-0.453079,0.9365466999999998
129.0,802.2977,154.286,429.1256,-1.506441,-1.778096,0.2215613,242.6655,799.086,320.8652,-0.8608826999999999,-0.5397702,0.7660710000000001,-561.7179,1049.583,74.38133,-1.318381,1.240218,-0.8157226,403.9393,635.2737,1.927183,-2.46434,-0.8983674,-0.03804333,-402.3934,843.4392,307.2193,-1.542032,0.8876356,-0.2120721,-792.6525,-363.0759,30.56048,-0.9797444,1.7553869999999998,0.04098686,-87.30955,636.4441,-402.3645,-0.8847325,0.19123099999999998,0.2505631,-953.1779,-550.973,499.8579,-1.18472,2.11104,0.34240940000000003,-554.2429,983.4253,391.9071,-1.6616419999999998,1.223399,0.4348497,204.1615,-843.507,-553.0212,-1.072753,-0.4507522,0.9372023000000002
130.0,800.7847,152.5098,429.3469,-1.519509,-1.7747810000000002,0.2210096,241.7984,798.5472,321.6311,-0.8732694,-0.5378854000000001,0.7656518,-563.042,1050.825,73.56548000000001,-1.3297889999999999,1.243113,-0.8158384,401.4687,634.3781,1.889128,-2.476927,-0.892933,-0.0380704,-403.9413,844.3286,307.007,-1.553633,0.8910259,-0.2124743,-793.6378,-361.3193,30.601440000000004,-0.990865,1.7575319999999999,0.04092457,-88.20028,636.6363,-402.1137,-0.8967165000000001,0.1931673,0.2510326,-954.3681,-548.8604,500.2,-1.195645,2.113638,0.3417702,-555.9103,984.6506,392.3418,-1.6730599999999998,1.2270530000000002,0.4343432,203.0826,-843.9566,-552.0837,-1.0850879999999998,-0.4483987,0.9378565000000001
131.0,799.2587,150.7369,429.5676,-1.532576,-1.771437,0.2204573,240.9189,798.0103,322.3965,-0.885655,-0.5359739,0.7652314,-564.3775,1052.069,72.74951999999999,-1.341194,1.246032,-0.8159534,398.9855,633.4879,1.851047,-2.4895099999999997,-0.8874714,-0.03809764,-405.5007,845.2214,306.7943,-1.565233,0.8944413,-0.21287640000000002,-794.6342,-359.5605,30.64234,-1.001984,1.7597,0.040862,-89.10299,636.8304,-401.8624,-0.9086993,0.19512960000000001,0.2515015,-955.5692,-546.7451,500.5415,-1.206568,2.116259,0.3411304,-557.5891,985.8796,392.7759,-1.684475,1.230733,0.43383599999999994,201.9913,-844.4037,-551.1455,-1.097421,-0.44601840000000004,0.9385094
132.0,797.7196,148.9674,429.7877,-1.54564,-1.7680650000000002,0.21990460000000003,240.0271,797.4753,323.1615,-0.8980394,-0.5340355,0.7648098000000001,-565.7244,1053.317,71.93344,-1.352598,1.248976,-0.8160677,396.4897,632.6032,1.8129369999999998,-2.50209,-0.8819824,-0.03812506,-407.0717,846.1176,306.5812,-1.5768309999999999,0.8978818999999999,-0.2132784,-795.6418,-357.7995,30.68317,-1.013102,1.761893,0.04079917,-90.01768,637.0266,-401.6107,-0.920681,0.19711789999999998,0.25196999999999997,-956.7812,-544.6272,500.8824,-1.217489,2.118904,0.3404899,-559.2792,987.1123,393.2095,-1.695888,1.234437,0.433328,200.8877,-844.8485,-550.2067,-1.109753,-0.44361140000000004,0.9391609000000001
133.0,796.1674,147.2012,430.0073,-1.558702,-1.764664,0.2193513,239.1228,796.9423,323.9261,-0.9104226999999999,-0.5320701999999999,0.7643871,-567.0826,1054.567,71.11725,-1.364001,1.251945,-0.8161811,393.9813,631.7241,1.7748009999999999,-2.514666,-0.8764661,-0.03815265,-408.6544,847.0173,306.3677,-1.588427,0.9013475000000001,-0.21368040000000002,-796.6604,-356.0363,30.72395,-1.024219,1.764109,0.04073606,-90.94435,637.2247,-401.3585,-0.9326614,0.1991321,0.2524378,-958.0042,-542.5067,501.2226,-1.228409,2.121572,0.3398488,-560.9808,988.3487,393.6426,-1.707298,1.2381659999999999,0.4328192,199.7718,-845.2909,-549.2673,-1.122084,-0.4411777,0.9398110000000001
134.0,794.6022,145.4385,430.2264,-1.571762,-1.7612349999999999,0.2187976,238.2062,796.4112,324.6902,-0.9228046999999998,-0.5300781,0.7639632,-568.4524,1055.8210000000001,70.30095,-1.375401,1.2549379999999999,-0.8162938,391.4604,630.8504,1.736636,-2.52724,-0.8709226000000001,-0.03818041,-410.2486,847.9205,306.1538,-1.60002,0.9048381999999999,-0.2140824,-797.6902,-354.2708,30.76465,-1.035334,1.7663490000000002,0.04067268,-91.883,637.4249,-401.1058,-0.9446405999999999,0.2011723,0.2529052,-959.2381,-540.3834,501.5622,-1.239327,2.124264,0.33920700000000004,-562.6938,989.5888,394.0752,-1.718707,1.241919,0.43230969999999996,198.6436,-845.7308,-548.3272,-1.134413,-0.4387173,0.9404597
135.0,793.0239,143.6792,430.4449,-1.5848209999999998,-1.7577779999999998,0.21824339999999998,237.2772,795.8822,325.4539,-0.9351855,-0.5280592,0.7635382,-569.8335,1057.077,69.48453,-1.3868,1.2579559999999999,-0.8164057,388.9268,629.9823,1.6984439999999998,-2.5398099999999997,-0.8653519000000001,-0.03820835,-411.8544,848.8271,305.9395,-1.611612,0.9083540000000001,-0.2144844,-798.7311,-352.5032,30.8053,-1.046448,1.768614,0.04060903,-92.83363,637.6271,-400.8527,-0.9566184999999999,0.2032384,0.253372,-960.4828,-538.2575,501.9011,-1.2502440000000001,2.12698,0.3385646,-564.4183,990.8328,394.5073,-1.730113,1.2456969999999998,0.4317995,197.503,-846.1682,-547.3864,-1.1467399999999999,-0.43623009999999995,0.9411071
136.0,791.4325,141.9234,430.6628,-1.597877,-1.754293,0.2176887,236.3359,795.3552,326.2172,-0.9475650999999999,-0.5260134,0.763112,-571.2259,1058.337,68.668,-1.398197,1.260999,-0.8165169,386.3807,629.1198,1.6602240000000001,-2.552378,-0.8597538,-0.03823646,-413.4718,849.7373,305.7248,-1.623202,0.9118949000000001,-0.21488629999999997,-799.7831,-350.7332,30.845879999999998,-1.057561,1.770903,0.04054511,-93.79623000000001,637.8314,-400.5991,-0.9685951999999999,0.20533049999999997,0.25383829999999996,-961.7385,-536.1288,502.2394,-1.261159,2.1297189999999997,0.3379216,-566.1541,992.0805,394.9389,-1.7415180000000001,1.2495,0.4312885,196.3501,-846.6032,-546.445,-1.159066,-0.43371620000000005,0.9417530999999999
137.0,789.8281,140.171,430.8802,-1.610931,-1.750779,0.2171335,235.3821,794.8302,326.9801,-0.9599434000000001,-0.5239408,0.7626847,-572.6298,1059.6,67.85136,-1.409592,1.264066,-0.8166272,383.8221,628.2629,1.621976,-2.564942,-0.8541286,-0.03826475,-415.1008,850.651,305.5097,-1.634789,0.9154609,-0.21528809999999998,-800.8462,-348.9609,30.8864,-1.0686719999999998,1.7732150000000002,0.04048092,-94.77082,638.0378,-400.345,-0.9805706,0.2074485,0.25430410000000003,-963.0052,-533.9974,502.577,-1.272073,2.132482,0.3372779,-567.9013,993.332,395.37,-1.75292,1.253327,0.43077669999999996,195.1849,-847.0356,-545.503,-1.171391,-0.43117559999999994,0.9423976999999999
138.0,788.2107,138.4222,431.097,-1.623984,-1.747237,0.2165778,234.416,794.3073,327.7425,-0.9723205,-0.5218413,0.7622561999999999,-574.0451,1060.865,67.03461,-1.420986,1.267158,-0.8167368,381.2509,627.4117,1.583699,-2.577503,-0.8484761000000001,-0.03829322,-416.7414,851.5683,305.2942,-1.646375,0.9190520000000001,-0.21569000000000002,-801.9204,-347.1864,30.92685,-1.079782,1.775552,0.04041645,-95.75737,638.2463,-400.0905,-0.9925448,0.20959239999999998,0.2547693,-964.2827,-531.8632,502.914,-1.282985,2.135268,0.3366336,-569.6599,994.5874,395.8005,-1.764319,1.257179,0.4302642,194.0073,-847.4654,-544.5603,-1.183714,-0.42860829999999994,0.9430409
139.0,786.5801,136.677,431.3133,-1.637034,-1.743666,0.21602159999999998,233.4375,793.7866,328.5046,-0.9846963,-0.5197151,0.7618265000000001,-575.4718,1062.134,66.21775,-1.432377,1.270275,-0.8168456000000001,378.6671,626.5661,1.545393,-2.59006,-0.8427962999999999,-0.03832186,-418.3935,852.4893,305.0783,-1.6579580000000003,0.9226681999999999,-0.2160917,-803.0058,-345.4094,30.967240000000004,-1.09089,1.777912,0.04035171,-96.75591,638.457,-399.8355,-1.004518,0.21176230000000001,0.255234,-965.5711,-529.7262,503.2504,-1.293895,2.1380779999999997,0.33598870000000003,-571.4299,995.8466,396.2306,-1.7757169999999998,1.261056,0.4297509,192.8174,-847.8927,-543.6169,-1.196035,-0.4260142,0.9436828000000002
140.0,784.9366,134.9353,431.529,-1.650082,-1.7400669999999998,0.2154649,232.4466,793.268,329.2661,-0.9970708,-0.517562,0.7613956999999999,-576.9099,1063.406,65.40078000000001,-1.443767,1.2734159999999999,-0.8169536000000001,376.0707,625.7262,1.507059,-2.602615,-0.8370894,-0.03835068,-420.0573,853.4138,304.862,-1.6695389999999999,0.9263094000000001,-0.2164935,-804.1022,-343.6301,31.00757,-1.101998,1.780297,0.0402867,-97.76641,638.6699,-399.58,-1.016489,0.2139581,0.25569810000000004,-966.8705,-527.5864,503.5861,-1.3048030000000002,2.1409119999999997,0.33534309999999995,-573.2113,997.1097,396.6601,-1.7871119999999998,1.264958,0.42923690000000003,191.6152,-848.3174,-542.673,-1.2083549999999998,-0.42339350000000003,0.9443232
141.0,783.28,133.1973,431.7442,-1.663128,-1.7364400000000002,0.2149078,231.4433,792.7515,330.0273,-1.009444,-0.515382,0.7609637,-578.3593,1064.681,64.58371,-1.455155,1.2765819999999999,-0.8170608,373.4618,624.892,1.468696,-2.615166,-0.8313552,-0.03837967,-421.7326,854.342,304.6453,-1.6811189999999998,0.9299757,-0.2168952,-805.2098,-341.8484,31.04782,-1.1131030000000002,1.7827060000000001,0.04022142,-98.78888,638.885,-399.324,-1.028459,0.2161799,0.2561618,-968.1807,-525.4438,503.9212,-1.31571,2.143769,0.3346969,-575.0041,998.3768,397.0891,-1.798505,1.2688840000000001,0.4287222,190.4007,-848.7394,-541.7283,-1.220673,-0.42074609999999996,0.9449622999999999
142.0,781.6103,131.4629,431.9588,-1.6761720000000002,-1.7327849999999998,0.2143502,230.4277,792.2373,330.788,-1.021816,-0.5131753,0.7605306,-579.8202,1065.96,63.76651999999999,-1.466541,1.279773,-0.8171672,370.8404,624.0636,1.430304,-2.627713,-0.8255938,-0.03840884,-423.4195,855.2739,304.4282,-1.692695,0.933667,-0.21729679999999998,-806.3284,-340.0643,31.08802,-1.124207,1.7851380000000001,0.04015586,-99.82333,639.1023,-399.0677,-1.0404280000000001,0.21842759999999997,0.2566248,-969.5019,-523.2982,504.2556,-1.3266149999999999,2.14665,0.33405,-576.8083,999.6477,397.5176,-1.809896,1.272835,0.4282067,189.1739,-849.1588,-540.7831,-1.23299,-0.4180719,0.9456
143.0,779.9276,129.7322,432.1728,-1.689213,-1.7291009999999998,0.213792,229.3997,791.7252,331.5483,-1.034186,-0.5109417,0.7600963000000001,-581.2924,1067.241,62.94923000000001,-1.477925,1.282988,-0.8172729000000001,368.2064,623.2409,1.391882,-2.640258,-0.8198051,-0.03843818,-425.118,856.2095,304.2107,-1.7042700000000002,0.9373834999999999,-0.2176984,-807.4582,-338.2777,31.12815,-1.13531,1.787595,0.04009003,-100.8697,639.3219,-398.8108,-1.0523959999999999,0.22070120000000001,0.25708739999999997,-970.834,-521.1498,504.5894,-1.3375190000000001,2.149554,0.3334025,-578.6239,1000.923,397.9456,-1.8212840000000001,1.27681,0.4276904,187.9347,-849.5755,-539.8372,-1.2453049999999999,-0.415371,0.9462364
144.0,778.2319,128.0051,432.3863,-1.7022529999999998,-1.7253889999999998,0.2132334,228.3593,791.2154,332.3082,-1.046556,-0.5086812,0.7596608,-582.776,1068.526,62.131840000000004,-1.489308,1.2862280000000001,-0.8173778,365.5599,622.424,1.353431,-2.6527990000000004,-0.8139893,-0.0384677,-426.8281,857.1488,303.9928,-1.715843,0.941125,-0.2181,-808.599,-336.4887,31.16821,-1.146411,1.7900759999999998,0.04002393,-101.9281,639.5437,-398.5535,-1.064362,0.22300079999999997,0.25754940000000004,-972.1769,-518.9985,504.9225,-1.3484200000000002,2.152482,0.3327544,-580.4509,1002.202,398.3731,-1.83267,1.28081,0.42717340000000004,186.6833,-849.9895,-538.8907,-1.257619,-0.41264350000000005,0.9468713
145.0,776.5231,126.2818,432.5993,-1.7152900000000002,-1.721648,0.21267429999999998,227.3066,790.7079,333.0676,-1.058923,-0.506394,0.7592241999999999,-584.271,1069.8139999999999,61.31434,-1.500688,1.289493,-0.8174819000000001,362.9008,621.613,1.314951,-2.665337,-0.8081463000000001,-0.0384974,-428.5497,858.0919,303.7744,-1.727413,0.9448915000000001,-0.2185015,-809.751,-334.6971,31.2082,-1.157511,1.7925810000000002,0.03995756,-102.9985,639.7679,-398.2957,-1.0763260000000001,0.22532629999999998,0.2580109,-973.5308,-516.8442,505.255,-1.35932,2.1554330000000004,0.33210559999999995,-582.2893,1003.485,398.8,-1.844054,1.284835,0.42665559999999997,185.4195,-850.4007,-537.9435,-1.269931,-0.4098892,0.9475049000000001
146.0,774.8013,124.5623,432.8116,-1.7283259999999998,-1.7178799999999999,0.2121147,226.2415,790.2027,333.8266,-1.0712899999999999,-0.50408,0.7587865,-585.7774,1071.105,60.49674,-1.512066,1.2927819999999999,-0.8175853,360.2292,620.8078,1.276441,-2.6778720000000003,-0.8022760999999999,-0.03852727,-430.2829,859.0387,303.5557,-1.738982,0.9486831,-0.21890300000000001,-810.9141,-332.9031,31.24813,-1.168609,1.7951099999999998,0.03989091,-104.0808,639.9944,-398.0374,-1.08829,0.2276777,0.2584718,-974.8956,-514.6869,505.5868,-1.370218,2.158408,0.33145630000000004,-584.139,1004.7719999999999,399.2264,-1.855436,1.288884,0.4261371,184.1434,-850.8092,-536.9957,-1.282241,-0.40710830000000003,0.9481370000000001
147.0,773.0665,122.8465,433.0234,-1.741359,-1.7140830000000002,0.2115547,225.164,789.6998,334.5851,-1.083655,-0.5017391,0.7583476,-587.2952,1072.399,59.679030000000004,-1.523443,1.296096,-0.8176878000000001,357.5451,620.0085,1.2379,-2.690403,-0.7963786999999999,-0.03855732,-432.0277,859.9894,303.3366,-1.750548,0.9524998,-0.21930439999999998,-812.0882,-331.1065,31.28799,-1.179706,1.7976619999999999,0.03982399,-105.175,640.2233,-397.7787,-1.100252,0.230055,0.2589322,-976.2712,-512.5267,505.918,-1.3811149999999999,2.161407,0.3308063,-586.0001,1006.063,399.6524,-1.8668150000000001,1.292958,0.4256179,182.855,-851.2148,-536.0473,-1.29455,-0.4043006,0.9487677999999999
148.0,771.3186,121.1345,433.2347,-1.754389,-1.710257,0.21099410000000002,224.0742,789.1993,335.3432,-1.096019,-0.4993714,0.7579075,-588.8243,1073.697,58.861219999999996,-1.534818,1.299434,-0.8177896,354.8484,619.2152,1.19933,-2.702931,-0.7904541,-0.03858755,-433.784,860.9439,303.1171,-1.762112,0.9563415000000001,-0.2197058,-813.2735,-329.3073,31.327790000000004,-1.190801,1.800239,0.0397568,-106.2813,640.4546,-397.5196,-1.112212,0.2324583,0.259392,-977.6578,-510.3635,506.2485,-1.39201,2.164429,0.33015559999999994,-587.8726,1007.3580000000001,400.0777,-1.8781919999999999,1.297057,0.42509790000000003,181.5543,-851.6177,-535.0982,-1.306857,-0.4014663,0.9493971999999999
149.0,769.5577,119.4264,433.4454,-1.767418,-1.706404,0.2104331,222.972,788.7011,336.1009,-1.1083809999999998,-0.4969769,0.7574663,-590.3648,1074.999,58.04331,-1.54619,1.302797,-0.8178906,352.1392,618.4277,1.1607290000000001,-2.715455,-0.7845023,-0.03861795,-435.5519,861.9022,302.8972,-1.773673,0.9602082000000001,-0.2201072,-814.4698,-327.5056,31.367520000000003,-1.2018950000000002,1.8028400000000002,0.03968933,-107.3995,640.6882,-397.2599,-1.1241709999999998,0.2348875,0.2598513,-979.0553,-508.1972,506.5784,-1.402903,2.167475,0.32950429999999997,-589.7565,1008.6569999999999,400.5026,-1.889566,1.30118,0.4245771,180.2413,-852.0177,-534.1485,-1.3191620000000002,-0.3986053,0.9500252
150.0,767.7838,117.7221,433.6555,-1.780444,-1.702522,0.2098716,221.8574,788.2054,336.8581,-1.120742,-0.4945556,0.7570239000000001,-591.9167,1076.303,57.2253,-1.557561,1.306185,-0.8179908,349.4175,617.6463,1.122098,-2.727976,-0.7785234000000001,-0.03864853,-437.3313,862.8644,302.6768,-1.785233,0.9641,-0.2205085,-815.6773,-325.7012,31.40718,-1.212987,1.805465,0.03962159,-108.5296,640.9244,-396.9999,-1.1361290000000002,0.2373426,0.2603101,-980.4636,-506.0279,506.9076,-1.413794,2.170544,0.32885240000000004,-591.6518,1009.96,400.927,-1.900938,1.305328,0.4240556,178.916,-852.4148,-533.1982,-1.331466,-0.3957176,0.9506519
151.0,765.9968,116.0218,433.8651,-1.793469,-1.6986119999999998,0.2093096,220.7305,787.7121,337.6149,-1.133101,-0.4921075,0.7565804,-593.4799,1077.611,56.40719,-1.568929,1.309597,-0.8180901999999999,346.6833,616.8708,1.083436,-2.740494,-0.7725173000000001,-0.03867929,-439.1223,863.8305,302.4561,-1.79679,0.9680168,-0.22090970000000001,-816.8958,-323.8942,31.44677,-1.224077,1.808113,0.03955357,-109.6717,641.163,-396.7393,-1.148085,0.2398236,0.2607683,-981.8828,-503.8554,507.2362,-1.424683,2.173637,0.32819990000000004,-593.5584,1011.268,401.3508,-1.912307,1.3095,0.4235334,177.5784,-852.8091,-532.2473,-1.343768,-0.3928032,0.9512771000000001
152.0,764.1968,114.3253,434.0741,-1.8064900000000002,-1.6946740000000002,0.2087471,219.5912,787.2212,338.3712,-1.145459,-0.48963249999999997,0.7561357,-595.0545,1078.923,55.58898000000001,-1.580296,1.313034,-0.8181889,343.9365,616.1013,1.044743,-2.7530080000000003,-0.7664840999999999,-0.03871023,-440.9249,864.8006,302.235,-1.808345,0.9719585999999999,-0.2213109,-818.1254,-322.0845,31.486290000000004,-1.235166,1.810786,0.03948529,-110.8258,641.4041,-396.4783,-1.16004,0.24233049999999998,0.2612259,-983.313,-501.6799,507.5641,-1.43557,2.1767529999999997,0.3275467,-595.4764,1012.58,401.7741,-1.923675,1.313697,0.4230104,176.2285,-853.2004,-531.2957,-1.356068,-0.3898621,0.9519009
